33975;Le ch�teau de Schwanau;;;320;0;;0;;0;;0;;0;;0;;0;;0;;82;194
33976;La bataille de Wasselonne;;;320;0;;0;;0;;0;;0;;0;;0;;0;;83;194
33977;La bouillie de millet des Zurichois;;;320;0;;0;;0;;0;;0;;0;;0;;0;;85;194
33978;Le Pierrot de la Douane;;;320;0;;0;;0;;0;;0;;0;;0;;0;;89;194
33979;Le Wellem�nnele;;;320;0;;0;;0;;0;;0;;0;;0;;0;;90;194
33980;L'Ammeister;;;320;0;;0;;0;;0;;0;;0;;0;;0;;91;194
33981;Punition visible du parjure;;;320;0;;0;;0;;0;;0;;0;;0;;0;;92;194
33982;Le fils de l'Ammeister;;;320;0;;0;;0;;0;;0;;0;;0;;0;;92;194
33983;La fille de l'Ammeister;;;320;0;;0;;0;;0;;0;;0;;0;;0;;93;194
33984;Le Rattenk�nig (Le roi des rats);;;320;0;;0;;0;;0;;0;;0;;0;;0;;98;194
33985;Le r�alisme rh�nan :;;;320;0;;0;;0;;0;;0;;0;;0;;0;;99;194
33986;Le Christ de douleur portant la croix;;;320;0;;0;;0;;0;;0;;0;;0;;0;;99;194
33987;Les fant�mes de la cath�drale;;;320;0;;0;;0;;0;;0;;0;;0;;0;;101;194
33988;A la cath�drale. La nuit de la Saint-Jean;;;320;0;;0;;0;;0;;0;;0;;0;;0;;101;194
33989;L'�tranger et son chien;;;320;0;;0;;0;;0;;0;;0;;0;;0;;103;194
33990;Les lieux maudits : Du Faubourg blanc au Finkwiller;;;320;0;;0;;0;;0;;0;;0;;0;;0;;105;194
33991;Le trou du tonnerre;;;320;0;;0;;0;;0;;0;;0;;0;;0;;105;194
33992;L'arm�e furieuse dans la rue de la Tour Blanche;;;320;0;;0;;0;;0;;0;;0;;0;;0;;105;194
33993;Les fant�mes de Finkwiller;;;320;0;;0;;0;;0;;0;;0;;0;;0;;107;194
33994;La nonne de Sainte-Claire;;;320;0;;0;;0;;0;;0;;0;;0;;0;;107;194
33995;La bonne femme au lait;;;320;0;;0;;0;;0;;0;;0;;0;;0;;108;194
33996;La jeune fille riche � la t�te de mort;;;320;0;;0;;0;;0;;0;;0;;0;;0;;109;194
33997;Le pont du corbeau;;;320;0;;0;;0;;0;;0;;0;;0;;0;;109;194
33998;Les m�canismes de la cath�drale et de la ville : La Lumpeglock;;;320;0;;0;;0;;0;;0;;0;;0;;0;;110;194
33999;La d�couverte de la presse d'imprimerie par Jean Mentel�;;;320;0;;0;;0;;0;;0;;0;;0;;0;;111;194
34000;Les l�gendes de l'horloge;;;320;0;;0;;0;;0;;0;;0;;0;;0;;112;194
34001;Les Rohraffen;;;320;0;;0;;0;;0;;0;;0;;0;;0;;114;194
34002;La bataille du Rohraffe et du coq;;;320;0;;0;;0;;0;;0;;0;;0;;0;;115;194
34003;La conversation amusante du Rohraffe de Strasbourg;;;320;0;;0;;0;;0;;0;;0;;0;;0;;118;194
34004;La chaire de la cath�drale;;;320;0;;0;;0;;0;;0;;0;;0;;0;;120;194
34005;Des bavards dans la stalle de choeur;;;320;0;;0;;0;;0;;0;;0;;0;;0;;121;194
34006;La satire du temps;;;320;0;;0;;0;;0;;0;;0;;0;;0;;124;194
34007;Le Roy boit;;;320;0;;0;;0;;0;;0;;0;;0;;0;;125;194
34008;D'un petit chien et d'un �v�que;;;320;0;;0;;0;;0;;0;;0;;0;;0;;127;194
34009;Episode du d�but du XVIIe si�cle. Les relations sociales: d'un luth;;;320;0;;0;;0;;0;;0;;0;;0;;0;;128;194
34010;D'une bouche b�e;;;320;0;;0;;0;;0;;0;;0;;0;;0;;129;194
34011;D'une cuisini�re. A la table d'un grand seigneur;;;320;0;;0;;0;;0;;0;;0;;0;;0;;130;194
34012;D'un petit poisson;;;320;0;;0;;0;;0;;0;;0;;0;;0;;131;194
34013;Les affaires publiques : D'une danse;;;320;0;;0;;0;;0;;0;;0;;0;;0;;132;194
34014;Inutiles lamentations au sujet des Fran�ais;;;320;0;;0;;0;;0;;0;;0;;0;;0;;133;194
34015;Les dix commandements des Strasbourgeois;;;320;0;;0;;0;;0;;0;;0;;0;;0;;135;194
34016;Relations conjugales. De trois galants;;;320;0;;0;;0;;0;;0;;0;;0;;0;;136;194
34017;Le peuple strasbourgeois au XXe si�cle;;;320;0;;0;;0;;0;;0;;0;;0;;0;;139;194
34018;Vieille ballade strasbourgeoise;;;320;0;;0;;0;;0;;0;;0;;0;;0;;140;194
34019;Les propos de comm�res;;;320;0;;0;;0;;0;;0;;0;;0;;0;;143;194
34020;Les m�tiers : Trois tailleurs;;;320;0;;0;;0;;0;;0;;0;;0;;0;;148;194
34021;Le gros ~cordier et sa femme;;;320;0;;0;;0;;0;;0;;0;;0;;0;;149;194
34022;Le tailleur part pour l'�tranger;;;320;0;;0;;0;;0;;0;;0;;0;;0;;150;194
34023;Blaguons les m�tiers;;;320;0;;0;;0;;0;;0;;0;;0;;0;;152;194
34024;Le fant�me de Saint-Marc;;;320;0;;0;;0;;0;;0;;0;;0;;0;;153;194
34025;La vie politique;;;320;0;;0;;0;;0;;0;;0;;0;;0;;153;194
34026;N'avan�ons que lentement;;;320;0;;0;;0;;0;;0;;0;;0;;0;;154;194
34027;Les docteurs russes;;;320;0;;0;;0;;0;;0;;0;;0;;0;;155;194
34028;L'empereur Napol�on vit encore;;;320;0;;0;;0;;0;;0;;0;;0;;0;;155;194
34029;Le petit homme rouge;;;320;0;;0;;0;;0;;0;;0;;0;;0;;156;194
34030;Le palais du Rhin;;;320;0;;0;;0;;0;;0;;0;;0;;0;;157;194
34031;L'universit�;;;320;0;;0;;0;;0;;0;;0;;0;;0;;158;194
34032;Le fait divers;;;320;0;;0;;0;;0;;0;;0;;0;;0;;160;194
34033;Promenade dans les faubourgs;;;320;0;;0;;0;;0;;0;;0;;0;;0;;163;194
34034;L'espion de l'Empereur;;;320;0;;0;;0;;0;;0;;0;;0;;0;;164;194
34035;La ville de Strasbourg doit fleurir;;;320;0;;0;;0;;0;;0;;0;;0;;0;;165;194
34036;Carnaval et th��tre : Die Erschaffung Adams und Evae;;;320;0;;0;;0;;0;;0;;0;;0;;0;;167;194
34037;Les jeux du Carnaval;;;320;0;;0;;0;;0;;0;;0;;0;;0;;169;194
34038;Faust;;;320;0;;0;;0;;0;;0;;0;;0;;0;;171;194
34039;Les Meisenlocker;;;320;0;;0;;0;;0;;0;;0;;0;;0;;172;194
34040;Le chasseur de m�sanges;;;320;0;;0;;0;;0;;0;;0;;0;;0;;175;194
34041;Le Hans im Schnokeloch;;;320;0;;0;;0;;0;;0;;0;;0;;0;;176;194
34042;"Barod'I, ""Le Magnanime""";;;321;0;;0;;0;;0;;0;;0;;0;;0;;13;195
34043;L'Orpheline;;;321;0;;0;;0;;0;;0;;0;;0;;0;;25;195
34044;Aigle;;;321;0;;0;;0;;0;;0;;0;;0;;0;;39;195
34045;La Reine-Cygne;;;321;0;;0;;0;;0;;0;;0;;0;;0;;55;195
34046;Le roi des serpents et le Romano Chavo;;;321;0;;0;;0;;0;;0;;0;;0;;0;;69;195
34047;Brebis;;;321;0;;0;;0;;0;;0;;0;;0;;0;;103;195
34048;Develdino;;;321;0;;0;;0;;0;;0;;0;;0;;0;;135;195
34049;Les briques diapr�es;;;322;0;;0;;0;;0;;0;;0;;0;;0;;9;196
34050;La l�gende des pavillons;;;322;0;;0;;0;;0;;0;;0;;0;;0;;16;196
34051;La l�gende du pavillon noir;;;322;0;;0;;0;;0;;0;;0;;0;;0;;19;196
34052;La l�gende du pavillon d'or;;;322;0;;0;;0;;0;;0;;0;;0;;0;;32;196
34053;La l�gende du pavillon rouge;;;322;0;;0;;0;;0;;0;;0;;0;;0;;44;196
34054;La l�gende du pavillon turquoise;;;322;0;;0;;0;;0;;0;;0;;0;;0;;55;196
34055;La l�gende du pavillon jaune;;;322;0;;0;;0;;0;;0;;0;;0;;0;;70;196
34056;Chirine, Khrosrow et Farhad - Triangle d'amour;;;322;0;;0;;0;;0;;0;;0;;0;;0;;83;196
34057;Alexandre, Aristote, Platon et l'instrument;;;322;0;;0;;0;;0;;0;;0;;0;;0;;104;196
34058;Le pr�sent du perroquet;;;322;0;;0;;0;;0;;0;;0;;0;;0;;110;196
34059;Le Lion va chasser;;;322;0;;0;;0;;0;;0;;0;;0;;0;;121;196
34060;Secrets d'oiseaux;;;322;0;;0;;0;;0;;0;;0;;0;;0;;125;196
34061;Loisirs d'une f�e;;;322;0;;0;;0;;0;;0;;0;;0;;0;;133;196
34062;Le Volcan;;;322;0;;0;;0;;0;;0;;0;;0;;0;;141;196
34063;La l�gende de Zahak;;;322;0;;0;;0;;0;;0;;0;;0;;0;;146;196
34064;L'enfant aux cheveux blancs;;;322;0;;0;;0;;0;;0;;0;;0;;0;;160;196
34065;L'invitation;;;322;0;;0;;0;;0;;0;;0;;0;;0;;178;196
34066;Confidences d'un joueur de clarinette;;;323;0;;0;;0;;0;;0;;0;;0;;0;;7;197
34067;Le combat d'ours;;;323;0;;0;;0;;0;;0;;0;;0;;0;;125;197
34068;Le tr�sor du vieux seigneur;;;323;0;;0;;0;;0;;0;;0;;0;;0;;147;197
34069;Mon illustre ami Selsam;;;323;0;;0;;0;;0;;0;;0;;0;;0;;193;197
34070;Myrtille;;;323;0;;0;;0;;0;;0;;0;;0;;0;;213;197
34071;Le chant de la tonne;;;323;0;;0;;0;;0;;0;;0;;0;;0;;231;197
34072;Le citoyen Schneider;;;323;0;;0;;0;;0;;0;;0;;0;;0;;241;197
34073;La com�te;;;323;0;;0;;0;;0;;0;;0;;0;;0;;259;197
34074;Le talion;;;323;0;;0;;0;;0;;0;;0;;0;;0;;273;197
34075;L'inventeur;;;323;0;;0;;0;;0;;0;;0;;0;;0;;299;197
34076;Le Conte du Porc;;;324;0;;0;;0;;0;;0;;0;;0;;0;;3;198
34077;La fille de la vieille et la fille du Vieillard;;;324;0;;0;;0;;0;;0;;0;;0;;0;;21;198
34078;Harap Alb, (le Maure blanc);;;324;0;;0;;0;;0;;0;;0;;0;;0;;29;198
34079;La petite bourse � deux liards;;;324;0;;0;;0;;0;;0;;0;;0;;0;;93;198
34080;La ch�vre et les trois biquets;;;324;0;;0;;0;;0;;0;;0;;0;;0;;99;198
34081;Ivan turbinca;;;324;0;;0;;0;;0;;0;;0;;0;;0;;111;198
34082;Danila Prepel�ac;;;324;0;;0;;0;;0;;0;;0;;0;;0;;133;198
34083;Stan Patitul;;;324;0;;0;;0;;0;;0;;0;;0;;0;;151;198
34084;Mos Nikifor le filou;;;324;0;;0;;0;;0;;0;;0;;0;;0;;183;198
34085;Le Conte d'un homme paresseux;;;324;0;;0;;0;;0;;0;;0;;0;;0;;209;198
34086;La belle-m�re et les trois belles-filles;;;324;0;;0;;0;;0;;0;;0;;0;;0;;213;198
34087;Les cinq pains;;;324;0;;0;;0;;0;;0;;0;;0;;0;;227;198
34088;Mos Ion Roata et l'union;;;324;0;;0;;0;;0;;0;;0;;0;;0;;233;198
34089;Mos Ion Roata et Voda Couza;;;324;0;;0;;0;;0;;0;;0;;0;;0;;239;198
34090;Les blasph�mateurs punis;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34091;La for�t rouge;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34092;Mohos;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34093;Diosgyoer;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34094;L'argent de Pierre Poky;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34095;La Caverne sonore;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34096;La femme de pierre;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34097;La belle Dorine;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34098;Le gouffre;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34099;Le gnome ou ce qui cause nos malheurs;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34100;Litava;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34101;Beczko;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34102;D�va et sa l�gende;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34103;Le ch�teau de f�e, pr�s de Torda;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34104;La derni�re f�e;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34105;La roche Sicule;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34106;Les ch�teaux de Firtos et de Tartod;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34107;Madame Venetur;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34108;Le ch�teau de Csicso;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34109;Les chercheurs de tr�sors. (L�gendes de la Transylvanie.);;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34110;Les moissonneuses;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34111;L'agneau du berger;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34112;Le foie de l'agneau;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34113;Dieu;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34114;La vache et la veuve;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34115;Notre-Sauveur et la femme avare;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34116;J�sus-Christ et le cur� roumain;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34117;Notre-Seigneur et �ve;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34118;La Sainte-Vierge et le crapaud;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34119;Le Christ et saint Pierre;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34120;Le cerf merveilleux;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34121;La glaive de Dieu;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34122;Le chemin des arm�es;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34123;La l�gende du cheval blanc;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34124;Saint Ladislas;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34125;L'arbre merveilleux;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34126;Trois choses pr�cieuses;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34127;La bague d'acier;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34128;Le prince et les g�ants;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34129;Les trois pommes;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34130;Les deux princes aux cheveux d'or;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34131;Les li�vres du roi;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34132;Le sel;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34133;La belle H�l�ne;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34134;Le jeune berger et les trois �trangers;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34135;Jean l'avis�;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34136;Le crapaud;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34137;Le petit serpent jaune;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34138;L'heure la plus heureuse;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34139;Le fils du charron;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34140;La b�n�diction de Dieu;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34141;Le prince Ambroise;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34142;Le prince vert;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34143;L'oiseau de feu;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34144;Le diable et les trois gar�ons slaves;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34145;La sorci�re au nez de fer;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34146;Le prince Mirko;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34147;L'enfant �g� de sept ans;;;325;0;;0;;0;;0;;0;;0;;0;;0;;;199
34148;Les lutins et les deux bossus;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34149;Le coquelet de la mort;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34150;Les loups-garous : Le loup-garou du bois aux f�es;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34151;Le loup de Pierregot;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34152;Les revenants : L'�trange p�lerinage;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34153;Les noy�s de Guyencourt;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34154;Les contes pour enfants;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34155;Le g�ant du Corbiois;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34156;Le loup de Jean Clabaut;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34157;L'ouvrier myst�rieux;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34158;Le Beau Dieu;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34159;Le noisetier de Saint-Gratien;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34160;Saint Martin : L'�t� de la Saint-Martin;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34161;Les abeilles de Saint-Martin;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34162;La l�gende de sainte Ulphe;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34163;Notre-Dame de Br�bi�res;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34164;La punition du Bon Dieu;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34165;La pierre du Diable;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34166;Marie-Chr�tienne;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34167;L'ab�me;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34168;La vache du cur�;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34169;La soupe � cailloux;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34170;Le serpent;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34171;Le couveur de melon;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34172;L'�ne soldat;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34173;Tais-toi, nazu;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34174;Le cochon de Victoire;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34175;Le passage des merderons;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34176;Les pommes d�Aur�lie, Ne faites pas de chut, chut...;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34177;Des nouvelles;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34178;Ch'marin;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34179;Le charivari du brossier;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34180;Les mais;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34181;Maladies et rem�des;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34182;Le marchand de graines � vers;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34183;L'index recoll�;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34184;Si tu cries... La jambe cass�e;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34185;Le loup des Hautes-Bornes;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34186;Les chevaux : La r�quisition;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34187;La mort de mon p�re;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34188;Le cheval du contrebandier;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34189;Les corbeaux : Coco;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34190;La cornaill�re;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34191;La mort du facteur;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34192;Les farces : La chasse � la ~bitarde;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34193;Le baudet dans le lit;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34194;Ch'pandu (Le pendu);;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34195;Amusettes;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34196;Jeux et dits d'enfants;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34197;F�tes � qu�tes;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34198;No�l;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34199;Mardi gras;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34200;P�ques;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34201;Le partage;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34202;Saint-Germain Coucous, La Saint-Jean;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34203;Chansons des B�ourdis;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34204;Chez mme Duvivier;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34205;Le soulier d�chir�;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34206;Les Fatrasies;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34207;Je me suis lev� hier matin;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34208;"Chansons � rire et chansons ""ber�oires""";;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34209;La rue de l'andouille;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34210;Vl� grand-m�re � poussi�re;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34211;Les cabotans d'Amiens;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34212;Le clou de Napol�on;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34213;Lafleur gar�on apothicaire;;;326;0;;0;;0;;0;;0;;0;;0;;0;;;200
34214;Sainte Noyale (chant l�gendaire);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34215;Le diable architecte (l�gende);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34216;Yvonnig Berjen et le Sire de Villaudrain (gwerz);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34217;Le loup et le renard (conte d'animaux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34218;Fr�re Yves et l'oiseau chanteur (conte merveilleux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34219;La fille du sabotier (conte merveilleux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34220;Les deux jaloux (conte fac�tieux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34221;Les filles du Cohaz� (chanson satirique);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34222;Les filles de Kerfourn (chanson satirique);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34223;L'homme au b�ton de fer (conte merveilleux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34224;J�b�dik le Ribet (conte merveilleux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34225;Le louup-l�vrier (conte merveilleux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34226;Le tailleur et le journalier (conte fac�tieux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34227;La cloche de saint G�rand (chant l�gendaire);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34228;Les sept saints M�rec (l�gende);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34229;Plus fort que les saints (conte merveilleux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34230;Les bleus de Cl�gu�rec (chant politique);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34231;Le clocher de Malgu�nac (l�gende);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34232;La mort de Math� Talen (r�cit);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34233;Saint Meltro (chant l�gendaire);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34234;Le baron Fetinel de Coet-Sar (gwerz);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34235;La fille vendue � Quelven (gwerz);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34236;Les culottes du diable (conte merveilleux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34237;Le rus� paresseux (conte fac�tieux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34238;La pierre fendue (chanson);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34239;Une soule � Stival (r�cit);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34240;Les nostalgiques de l'Ancien R�gime (chant politique);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34241;Les voies de la Providence (conte religieux);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34242;Le menhir ambulant de la Houssaie (l�gende);;;327;0;;0;;0;;0;;0;;0;;0;;0;;;201
34243;Le  fils du sabotier;;;328;0;;0;;0;;0;;0;;0;;0;;0;;20;202
34244;Le mar�chal;;;328;0;;0;;0;;0;;0;;0;;0;;0;;28;202
34245;Le laboureur et le matelot;;;328;0;;0;;0;;0;;0;;0;;0;;0;;31;202
34246;La oire de Tr�guier;;;328;0;;0;;0;;0;;0;;0;;0;;0;;34;202
34247;Le petit pape;;;328;0;;0;;0;;0;;0;;0;;0;;0;;38;202
34248;Le petit bossu et la fille du roi d'Espagne;;;328;0;;0;;0;;0;;0;;0;;0;;0;;45;202
34249;Les quatre souhaits;;;328;0;;0;;0;;0;;0;;0;;0;;0;;49;202
34250;Le loup docteur;;;328;0;;0;;0;;0;;0;;0;;0;;0;;54;202
34251;Le loup et le renard;;;328;0;;0;;0;;0;;0;;0;;0;;0;;54;202
34252;L'homme au morceau de chanvre;;;328;0;;0;;0;;0;;0;;0;;0;;0;;58;202
34253;Le p�tre aux cent lapins;;;328;0;;0;;0;;0;;0;;0;;0;;0;;63;202
34254;Le tailleur d'habits;;;328;0;;0;;0;;0;;0;;0;;0;;0;;67;202
34255;Le porc du cur�;;;328;0;;0;;0;;0;;0;;0;;0;;0;;70;202
34256;Peau de mouton;;;328;0;;0;;0;;0;;0;;0;;0;;0;;74;202
34257;Jean et Jeannette;;;328;0;;0;;0;;0;;0;;0;;0;;0;;79;202
34258;Brunette, Finette et Rosette;;;328;0;;0;;0;;0;;0;;0;;0;;0;;89;202
34259;Marie dans la basse fosse;;;328;0;;0;;0;;0;;0;;0;;0;;0;;94;202
34260;Le petit homme sale;;;328;0;;0;;0;;0;;0;;0;;0;;0;;100;202
34261;Le ma�tre danseur;;;328;0;;0;;0;;0;;0;;0;;0;;0;;115;202
34262;Jean, l'homme au grand b�ton de fer;;;328;0;;0;;0;;0;;0;;0;;0;;0;;125;202
34263;Aussi vite sur terre que sur mer;;;328;0;;0;;0;;0;;0;;0;;0;;0;;132;202
34264;La vache de Jacques Dupr�;;;328;0;;0;;0;;0;;0;;0;;0;;0;;145;202
34265;Les sas, la nappe, l'�ne, le b�ton;;;329;0;;0;;0;;0;;0;;0;;0;;0;;55;203
34266;Passe-Partout, Vole-au-Vent, Brise-Fer;;;329;0;;0;;0;;0;;0;;0;;0;;0;;59;203
34267;Jean l'Ours de Piperia;;;329;0;;0;;0;;0;;0;;0;;0;;0;;63;203
